Accession	Species	Class
BtCD00591339	Bacteroides thetaiotaomicron	1
CdCD00591340	Clostridium difficile	1
CdCD00591341	Clostridium difficile	1
CdCD00591342	Clostridium difficile	0
CdCD00591343	Clostridium difficile	0
CdCD00591344	Clostridium difficile	1
MbCD00591345	Mycobacterium bovis	0
MbCD00591346	Mycobacterium bovis	1
MbCD00591347	Mycobacterium bovis	0
MbCD00591348	Mycobacterium bovis	1
MbCD00591349	Mycobacterium bovis	0
MbCD00591350	Mycobacterium bovis	0
MbCD00591351	Mycobacterium bovis	1
MbCD00591352	Mycobacterium bovis	1
McCD00591353	Methylococcus capsulatus str. Bath	1
McCD00591354	Methylococcus capsulatus str. Bath	1
McCD00591355	Methylococcus capsulatus str. Bath	1
McCD00591356	Methylococcus capsulatus str. Bath	1
McCD00591357	Methylococcus capsulatus str. Bath	1
HmCD00591358	Haloarcula marismortui	1
HsCD00591359	Halobacterium sp. (strain NRC-1)	0
HsCD00591360	Halobacterium sp. (strain NRC-1)	0
StCD00591361	Streptococcus thermophilus	0
StCD00591362	Streptococcus thermophilus	1
StCD00591363	Streptococcus thermophilus	1
StCD00591364	Streptococcus thermophilus	1
SsCD00591365	Sulfolobus solfataricus	1
SsCD00591366	Sulfolobus solfataricus	1
SsCD00591367	Sulfolobus solfataricus	0
SsCD00591368	Sulfolobus solfataricus	0
SsCD00591369	Sulfolobus solfataricus	0
SsCD00591370	Sulfolobus solfataricus	0
SmCD00591371	Streptococcus mutans	0
SmCD00591372	Streptococcus mutans	0
SmCD00591373	Streptococcus mutans	0
SmCD00591374	Streptococcus mutans	0
PgCD00591375	Porphyromonas gingivalis	1
NsCD00591376	Nostoc sp. PCC 7120	1
NsCD00591377	Nostoc sp. PCC 7120	1
ChCD00591381	Cytophaga hutchinsonii	1
ChCD00591382	Cytophaga hutchinsonii	1
BhCD00591383	Bartonella henselae str. Houston-1	1
BhCD00591384	Bartonella henselae str. Houston-1	1
BhCD00591385	Bartonella henselae str. Houston-1	1
BhCD00591386	Bartonella henselae str. Houston-1	1
BsCD00591387	Bacillus subtilis	1
NeCD00591389	Nitrosomonas europaea	1
NeCD00591390	Nitrosomonas europaea	1
NeCD00591391	Nitrosomonas europaea	0
NeCD00591392	Nitrosomonas europaea	0
NeCD00591393	Nitrosomonas europaea	1
MmCD00591394	Methanosarcina mazei	1
MmCD00591395	Methanosarcina mazei	0
MmCD00591396	Methanosarcina mazei	1
MmCD00591397	Methanosarcina mazei	0
MjCD00591398	Methanococcus jannaschii	1
MjCD00591399	Methanococcus jannaschii	1
GsCD00591400	Geobacter sulfurreducens	1
GsCD00591401	Geobacter sulfurreducens	0
GsCD00591402	Geobacter sulfurreducens	1
GmCD00591403	Geobacter metallireducens	1
DvCD00591404	Desulfovibrio vulgaris	1
DvCD00591405	Desulfovibrio vulgaris	1
DvCD00591406	Desulfovibrio vulgaris	1
DrCD00591407	Deinococcus radiodurans	1
DrCD00591408	Deinococcus radiodurans	1
XcCD00591409	Xanthomonas campestris	1
ApCD00591410	Aeropyrum pernix	1
TtCD00591411	Thermus thermophilus	1
SaCD00591412	Streptomyces avermitilis	1
SaCD00591413	Streptomyces avermitilis	1
SaCD00591414	Streptomyces avermitilis	1
StCD00591415	Salmonella typhimurium	1
StCD00591416	Salmonella typhimurium	1
StCD00591417	Salmonella typhimurium	0
StCD00591418	Salmonella typhimurium	0
StCD00591419	Salmonella typhimurium	1
StCD00591420	Salmonella typhimurium	1
VfCD00591421	Vibrio fischeri	0
VfCD00591422	Vibrio fischeri	1
VcCD00591423	Vibrio cholerae	0
ApCD00591424	Aeropyrum pernix	1
PgCD00591425	Porphyromonas gingivalis	1
LmCD00591426	Listeria monocytogenes	1
SaCD00591427	Streptococcus agalactiae	1
SaCD00591428	Streptococcus agalactiae	1
HsCD00591429	Halobacterium sp. (strain NRC-1)	1
HsCD00591430	Halobacterium sp. (strain NRC-1)	0
HsCD00591431	Halobacterium sp. (strain NRC-1)	0
HsCD00591432	Halobacterium sp. (strain NRC-1)	0
HsCD00591433	Halobacterium sp. (strain NRC-1)	0
HsCD00591434	Halobacterium sp. (strain NRC-1)	0
HsCD00591435	Halobacterium sp. (strain NRC-1)	0
HsCD00591436	Halobacterium sp. (strain NRC-1)	1
HsCD00591437	Halobacterium sp. (strain NRC-1)	0
HsCD00591438	Halobacterium sp. (strain NRC-1)	1
HsCD00591439	Halobacterium sp. (strain NRC-1)	0
HsCD00591440	Halobacterium sp. (strain NRC-1)	1
HsCD00591441	Halobacterium sp. (strain NRC-1)	1
MbCD00591442	Mycobacterium bovis	0
NsCD00591443	Nostoc sp. PCC 7120	1
NsCD00591444	Nostoc sp. PCC 7120	1
SaCD00591445	Streptococcus agalactiae	1
PfCD00591446	Pyrococcus furiosus	1
TvCD00591447	Thermoplasma volcanium	0
TvCD00591448	Thermoplasma volcanium	0
TvCD00591449	Thermoplasma volcanium	1
TvCD00591450	Thermoplasma volcanium	1
TvCD00591451	Thermoplasma volcanium	1
TaCD00591452	Thermoplasma acidophilum	1
HmCD00591456	Haloarcula marismortui	0
GmCD00591457	Geobacter metallireducens	1
GmCD00591458	Geobacter metallireducens	1
GmCD00591459	Geobacter metallireducens	1
AtCD00591460	Agrobacterium tumefaciens	1
AtCD00591461	Agrobacterium tumefaciens	1
BtCD00591462	Bacteroides thetaiotaomicron	0
BtCD00591463	Bacteroides thetaiotaomicron	1
BtCD00591464	Bacteroides thetaiotaomicron	1
BfCD00591465	Bacteroides fragilis	1
BfCD00591466	Bacteroides fragilis	1
BcCD00591467	Bacillus cereus	1
LpCD00591468	Lactobacillus plantarum	0
CmCD00591469	Cupriavidus metallidurans	1
CmCD00591470	Cupriavidus metallidurans	1
CmCD00591471	Cupriavidus metallidurans	0
CmCD00591472	Cupriavidus metallidurans	0
CmCD00591473	Cupriavidus metallidurans	0
CmCD00591474	Cupriavidus metallidurans	1
MmCD00591475	Methanosarcina mazei	1
EcCD00591476	Escherichia coli	1
BhCD00591477	Bacillus halodurans	1
TvCD00591478	Thermoplasma volcanium	0
SoCD00591479	Shewanella oneidensis	1
SmCD00591480	Streptococcus mutans	1
ScCD00591481	Streptomyces coelicolor	1
ScCD00591482	Streptomyces coelicolor	1
ScCD00591483	Streptomyces coelicolor	1
DvCD00591484	Desulfovibrio vulgaris	0
HmCD00591485	Haloarcula marismortui	0
SoCD00591486	Shewanella oneidensis	1
PgCD00591487	Porphyromonas gingivalis	1
ErCD00591488	Eubacterium rectale	1
GtCD00591489	Geobacillus thermodenitrificans	1
GtCD00591490	Geobacillus thermodenitrificans	1
LiCD00591491	Listeria innocua	1
MmCD00591492	Methanosarcina mazei	1
RpCD00591493	Rhodopseudomonas palustris	1
RpCD00591494	Rhodopseudomonas palustris	1
PfCD00591495	Pseudomonas fluorescens	1
PfCD00591496	Pseudomonas fluorescens	0
PfCD00591497	Pseudomonas fluorescens	0
NaCD00591498	Novosphingobium aromaticivorans	0
PsCD00591499	Pseudomonas syringae	1
PaCD00591500	Pseudomonas aeruginosa	1
PaCD00591501	Pseudomonas aeruginosa	1
PaCD00591502	Pseudomonas aeruginosa	0
PaCD00591503	Pseudomonas aeruginosa	0
PaCD00591504	Pseudomonas aeruginosa	0
XcCD00591505	Xanthomonas campestris	1
SeCD00591506	Synechococcus elongatus	0
ScCD00591507	Streptomyces coelicolor	0
RpCD00591508	Rhodopseudomonas palustris	1
PfCD00591509	Pyrococcus furiosus	0
LlCD00591513	Lactococcus lactis	1
LpCD00591514	Legionella pneumophila	1
LpCD00591515	Legionella pneumophila	1
LpCD00591516	Legionella pneumophila	0
LpCD00591517	Legionella pneumophila	1
CdCD00591518	Corynebacterium diphtheriae	1
CdCD00591519	Corynebacterium diphtheriae	1
AaCD00591520	Acinetobacter sp. ADP1	1
GsCD00591521	Geobacter sulfurreducens	0
DrCD00591522	Deinococcus radiodurans	1
CvCD00591523	Chromobacterium violaceum	1
CvCD00591524	Chromobacterium violaceum	0
GmCD00591525	Geobacter metallireducens	1
RdCD00591526	Roseobacter denitrificans	1
PsCD00591527	Pseudomonas syringae	0
NsCD00591528	Nostoc sp. PCC 7120	1
CtCD00591529	Clostridium thermocellum	1
NpCD00591530	Natronomonas pharaonis DSM 2160	0
BlCD00591531	Bifidobacterium longum	0
BsCD00591532	Bacillus subtilis	1
BsCD00591533	Bacillus subtilis	1
BsCD00591534	Bacillus subtilis	1
SsCD00591535	Staphylococcus saprophyticus	1
SsCD00591536	Staphylococcus saprophyticus	0
NsCD00591537	Nostoc sp. PCC 7120	1
SoCD00591538	Shewanella oneidensis	0
SsCD00591539	Sulfolobus solfataricus	1
BtCD00591540	Bacteroides thetaiotaomicron	1
BjCD00591541	Bradyrhizobium japonicum	0
BjCD00591542	Bradyrhizobium japonicum	0
LpCD00591543	Lactobacillus plantarum	1
LpCD00591544	Lactobacillus plantarum	1
CtCD00591545	Clostridium thermocellum	0
SmCD00591546	Streptococcus mutans	1
AbCD00591547	Acinetobacter baumannii	1
NsCD00591548	Nostoc sp. PCC 7120	1
SpCD00591549	Silicibacter pomeroyi	1
BsCD00591550	Bacillus subtilis	1
EcCD00591551	Escherichia coli	1
MmCD00591552	Methanococcus maripaludis	1
VpCD00591553	Vibrio parahaemolyticus	1
BhCD00591556	Bacillus halodurans	1
PfCD00591557	Pseudomonas fluorescens	0
LdCD00591558	Lactobacillus delbrueckii	1
BsCD00591559	Bacillus subtilis	1
MaCD00591560	Marinobacter aquaeolei	0
MmCD00591561	Methanosarcina mazei	1
CpCD00591564	Colwellia psychrerythraea	1
MaCD00591565	Marinobacter aquaeolei	1
BpCD00591566	Bordetella pertussis	1
SeCD00591567	Salmonella enterica	0
ScCD00591568	Streptomyces coelicolor	0
MmCD00591569	Methanosarcina mazei	0
PfCD00591570	Pyrococcus furiosus	0
EcCD00591571	Escherichia coli	0
SeCD00591572	Synechococcus elongatus	0
BfCD00591573	Bacteroides fragilis	1
PmCD00591574	Pyrococcus horikoshii	1
NmCD00596556	Nitrosospira multiformis	1
NmCD00596557	Nitrosospira multiformis	0
NmCD00596558	Nitrosospira multiformis	1
NmCD00596559	Nitrosospira multiformis	1
NmCD00596560	Nitrosospira multiformis	1
NmCD00596561	Nitrosospira multiformis	0
NmCD00596562	Nitrosospira multiformis	0
NmCD00596563	Nitrosospira multiformis	0
NmCD00596564	Nitrosospira multiformis	0
NmCD00596565	Nitrosospira multiformis	0
NmCD00596566	Nitrosospira multiformis	1
NmCD00596567	Nitrosospira multiformis	0
NmCD00596568	Nitrosospira multiformis	1
NmCD00596569	Nitrosospira multiformis	1
NmCD00596570	Nitrosospira multiformis	1
NmCD00596571	Nitrosospira multiformis	0
NeCD00596572	Nitrosomonas europaea	0
MaCD00596573	Methanosarcina acetivorans	0
MaCD00596574	Methanosarcina acetivorans	1
MlCD00596616	Methanocorpusculum labreanum Z	0
MlCD00596617	Methanocorpusculum labreanum Z	0
MlCD00596618	Methanocorpusculum labreanum Z	1
MlCD00596619	Methanocorpusculum labreanum Z	1
MlCD00596620	Methanocorpusculum labreanum Z	1
MlCD00596621	Methanocorpusculum labreanum Z	1
MlCD00596622	Methanocorpusculum labreanum Z	1
MlCD00596623	Methanocorpusculum labreanum Z	0
MlCD00596624	Methanocorpusculum labreanum Z	0
SsCD00596625	Sulfolobus solfataricus	0
SsCD00596626	Sulfolobus solfataricus	0
SsCD00596627	Sulfolobus solfataricus	0
SsCD00596628	Sulfolobus solfataricus	0
SsCD00596629	Sulfolobus solfataricus	0
SsCD00596630	Sulfolobus solfataricus	0
SsCD00596631	Sulfolobus solfataricus	0
SsCD00596632	Sulfolobus solfataricus	0
SsCD00596633	Sulfolobus solfataricus	0
SsCD00596634	Sulfolobus solfataricus	0
SsCD00596635	Sulfolobus solfataricus	1
SsCD00596636	Sulfolobus solfataricus	1
TaCD00596637	Thermoplasma acidophilum	0
TaCD00596638	Thermoplasma acidophilum	1
SmCD00596647	Sinorhizobium meliloti	1
SmCD00596648	Sinorhizobium meliloti	1
SmCD00596649	Sinorhizobium meliloti	0
SmCD00596650	Sinorhizobium meliloti	0
SmCD00596651	Sinorhizobium meliloti	0
SmCD00596652	Sinorhizobium meliloti	1
SmCD00596653	Sinorhizobium meliloti	1
ScCD00596654	Saccharomyces cerevisiae	1
ScCD00596655	Saccharomyces cerevisiae	1
ScCD00596656	Saccharomyces cerevisiae	0
ScCD00596657	Saccharomyces cerevisiae	0
ScCD00596658	Saccharomyces cerevisiae	0
ScCD00596659	Saccharomyces cerevisiae	1
ScCD00596660	Saccharomyces cerevisiae	1
ScCD00596661	Saccharomyces cerevisiae	1
ScCD00596662	Saccharomyces cerevisiae	1
ScCD00596663	Saccharomyces cerevisiae	1
ScCD00596664	Saccharomyces cerevisiae	1
ScCD00596665	Saccharomyces cerevisiae	1
ScCD00596666	Saccharomyces cerevisiae	1
ScCD00596667	Saccharomyces cerevisiae	1
ScCD00596668	Saccharomyces cerevisiae	1
ScCD00596669	Saccharomyces cerevisiae	1
ScCD00596670	Saccharomyces cerevisiae	0
ScCD00596671	Saccharomyces cerevisiae	1
ScCD00596672	Saccharomyces cerevisiae	1
ScCD00596673	Saccharomyces cerevisiae	0
ScCD00596674	Saccharomyces cerevisiae	0
ScCD00596675	Saccharomyces cerevisiae	0
ScCD00596676	Saccharomyces cerevisiae	0
ScCD00596677	Saccharomyces cerevisiae	0
ScCD00596678	Saccharomyces cerevisiae	0
ScCD00596679	Saccharomyces cerevisiae	0
ScCD00596680	Saccharomyces cerevisiae	0
ScCD00596683	Saccharomyces cerevisiae	1
HmCD00596685	Haloarcula marismortui	1
HmCD00596686	Haloarcula marismortui	1
HmCD00596687	Haloarcula marismortui	1
HmCD00596688	Haloarcula marismortui	0
HmCD00596689	Haloarcula marismortui	0
HmCD00596690	Haloarcula marismortui	1
HmCD00596691	Haloarcula marismortui	1
HmCD00596692	Haloarcula marismortui	1
HmCD00596693	Haloarcula marismortui	1
HmCD00596694	Haloarcula marismortui	1
HmCD00596695	Haloarcula marismortui	1
MjCD00596696	Methanocaldococcus jannaschii	1
MjCD00596697	Methanocaldococcus jannaschii	1
MjCD00596698	Methanocaldococcus jannaschii	1
MjCD00596699	Methanocaldococcus jannaschii	1
MjCD00596700	Methanocaldococcus jannaschii	1
MjCD00596701	Methanocaldococcus jannaschii	1
MjCD00596702	Methanocaldococcus jannaschii	1
MjCD00596703	Methanocaldococcus jannaschii	1
MlCD00596704	Methanocorpusculum labreanum Z	1
MlCD00596705	Methanocorpusculum labreanum Z	1
MlCD00596706	Methanocorpusculum labreanum Z	1
MlCD00596707	Methanocorpusculum labreanum Z	1
MlCD00596708	Methanocorpusculum labreanum Z	1
MlCD00596709	Methanocorpusculum labreanum Z	1
MlCD00596710	Methanocorpusculum labreanum Z	1
MlCD00596711	Methanocorpusculum labreanum Z	1
MlCD00596712	Methanocorpusculum labreanum Z	1
TaCD00596786	Thermoplasma acidophilum	1
TaCD00596787	Thermoplasma acidophilum	1
TaCD00596788	Thermoplasma acidophilum	1
TaCD00596789	Thermoplasma acidophilum	0
TaCD00596790	Thermoplasma acidophilum	1
TaCD00596791	Thermoplasma acidophilum	1
TaCD00596792	Thermoplasma acidophilum	1
TaCD00596793	Thermoplasma acidophilum	0
TaCD00596794	Thermoplasma acidophilum	0
TaCD00596795	Thermoplasma acidophilum	1
TaCD00596796	Thermoplasma acidophilum	0
TaCD00596797	Thermoplasma acidophilum	0
TaCD00596798	Thermoplasma acidophilum	0
TaCD00596799	Thermoplasma acidophilum	0
TaCD00596800	Thermoplasma acidophilum	0
TaCD00596801	Thermoplasma acidophilum	1
TaCD00596802	Thermoplasma acidophilum	1
TtCD00596805	Thermus thermophilus	1
CaCD00596903	Clostridium acetobutylicum	0
CaCD00596904	Clostridium acetobutylicum	1
BaCD00596905	Burkholderia ambifaria AMMD	0
CtCD00596906	Clostridium thermocellum	1
GsCD00596907	Geobacter sulfurreducens	1
GsCD00596908	Geobacter sulfurreducens	1
MaCD00596909	Marinobacter aquaeolei	1
BtCD00596910	Bacteroides thetaiotaomicron	1
ErCD00596911	Eubacterium rectale	1
LpCD00596913	Legionella pneumophila	1
LpCD00596914	Legionella pneumophila	1
AxCD00596915	Acinetobacter sp.	1
AxCD00596916	Acinetobacter sp.	1
TeCD00596917	Thermosynechococcus elongatus	1
TeCD00596918	Thermosynechococcus elongatus	1
SsCD00596920	Synechococcus sp.	1
SrCD00596921	Salinibacter ruber	1
SrCD00596922	Salinibacter ruber	1
SrCD00596923	Salinibacter ruber	1
TmCD00596924	Thermotoga maritima	1
BpCD00596925	Bordetella pertussis	0
YeCD00596926	Yersinia enterocolitica	1
StCD00596927	Salmonella typhimurium	0
StCD00596928	Salmonella typhimurium	1
BbCD00596929	Bordetella bronchiseptica	0
IlCD00596930	Idiomarina loihiensis	1
IlCD00596931	Idiomarina loihiensis	1
IlCD00596932	Idiomarina loihiensis	1
IlCD00596933	Idiomarina loihiensis	1
IlCD00596934	Idiomarina loihiensis	1
GmCD00596935	Geobacter metallireducens	0
GmCD00596936	Geobacter metallireducens	0
PaCD00596937	Pseudomonas aeruginosa	1
VcCD00596938	Vibrio cholerae	1
VcCD00596939	Vibrio cholerae	1
VcCD00596940	Vibrio cholerae	1
NmCD00597040	Nitrosospira multiformis	1
NmCD00597041	Nitrosospira multiformis	1
NmCD00597042	Nitrosospira multiformis	1
NmCD00597043	Nitrosospira multiformis	1
NmCD00597044	Nitrosospira multiformis	0
NmCD00597045	Nitrosospira multiformis	1
NmCD00597046	Nitrosospira multiformis	1
NmCD00597047	Nitrosospira multiformis	1
NmCD00597048	Nitrosospira multiformis	0
NmCD00597049	Nitrosospira multiformis	1
NmCD00597050	Nitrosospira multiformis	1
NmCD00597051	Nitrosospira multiformis	1
NmCD00597052	Nitrosospira multiformis	1
NmCD00597053	Nitrosospira multiformis	1
NmCD00597054	Nitrosospira multiformis	0
NmCD00597055	Nitrosospira multiformis	0
NmCD00597056	Nitrosospira multiformis	1
NmCD00597057	Nitrosospira multiformis	1
NmCD00597058	Nitrosospira multiformis	0
NmCD00597059	Nitrosospira multiformis	1
MlCD00597060	Methanocorpusculum labreanum Z	1
MlCD00597061	Methanocorpusculum labreanum Z	1
MlCD00597062	Methanocorpusculum labreanum Z	1
MlCD00597063	Methanocorpusculum labreanum Z	1
MlCD00597064	Methanocorpusculum labreanum Z	1
MlCD00597065	Methanocorpusculum labreanum Z	1
MlCD00597066	Methanocorpusculum labreanum Z	1
MlCD00597067	Methanocorpusculum labreanum Z	1
MlCD00597068	Methanocorpusculum labreanum Z	0
MlCD00597069	Methanocorpusculum labreanum Z	0
MlCD00597070	Methanocorpusculum labreanum Z	1
MlCD00597071	Methanocorpusculum labreanum Z	1
MlCD00597072	Methanocorpusculum labreanum Z	1
MlCD00597073	Methanocorpusculum labreanum Z	1
MlCD00597074	Methanocorpusculum labreanum Z	1
MlCD00597075	Methanocorpusculum labreanum Z	0
StCD00597126	Salmonella typhimurium	1
StCD00597127	Salmonella typhimurium	1
SsCD00597128	Sulfolobus solfataricus	0
SsCD00597129	Sulfolobus solfataricus	1
CaCD00597186	Clostridium acetobutylicum	1
CaCD00597187	Clostridium acetobutylicum	1
BtCD00597188	Bacteroides thetaiotaomicron	1
BtCD00597189	Bacteroides thetaiotaomicron	1
BbCD00597215	Bordetella bronchiseptica	0
BbCD00597216	Bordetella bronchiseptica	1
BbCD00597217	Bordetella bronchiseptica	0
BbCD00597218	Bordetella bronchiseptica	1
BbCD00597219	Bordetella bronchiseptica	0
BbCD00597220	Bordetella bronchiseptica	0
BbCD00597221	Bordetella bronchiseptica	0
BbCD00597222	Bordetella bronchiseptica	0
BbCD00597223	Bordetella bronchiseptica	0
BbCD00597224	Bordetella bronchiseptica	0
BbCD00597225	Bordetella bronchiseptica	0
BbCD00597226	Bordetella bronchiseptica	1
BbCD00597227	Bordetella bronchiseptica	0
BbCD00597228	Bordetella bronchiseptica	0
BbCD00597229	Bordetella bronchiseptica	1
BbCD00597230	Bordetella bronchiseptica	1
BbCD00597231	Bordetella bronchiseptica	0
BpCD00597232	Bordetella pertussis	0
BpCD00597233	Bordetella pertussis	0
BpCD00597234	Bordetella pertussis	0
BpCD00597235	Bordetella pertussis	1
BpCD00597236	Bordetella pertussis	0
BpCD00597237	Bordetella pertussis	0
BpCD00597238	Bordetella pertussis	0
SsCD00597882	Staphylococcus saprophyticus	1
SsCD00597883	Staphylococcus saprophyticus	1
SsCD00597884	Staphylococcus saprophyticus	1
SsCD00597885	Staphylococcus saprophyticus	1
SsCD00597886	Staphylococcus saprophyticus	1
SsCD00597887	Staphylococcus saprophyticus	0
StCD00597888	Streptococcus thermophilus	1
StCD00597889	Streptococcus thermophilus	1
StCD00597890	Streptococcus thermophilus	1
StCD00597891	Streptococcus thermophilus	1
StCD00597892	Streptococcus thermophilus	0
StCD00597893	Streptococcus thermophilus	1
StCD00597894	Streptococcus thermophilus	1
StCD00597895	Streptococcus thermophilus	0
StCD00597896	Streptococcus thermophilus	1
StCD00597897	Streptococcus thermophilus	1
StCD00597898	Streptococcus thermophilus	1
StCD00597899	Streptococcus thermophilus	1
StCD00597900	Streptococcus thermophilus	1
StCD00597901	Streptococcus thermophilus	1
StCD00597902	Streptococcus thermophilus	1
StCD00597903	Streptococcus thermophilus	0
StCD00597904	Streptococcus thermophilus	0
StCD00597905	Streptococcus thermophilus	1
StCD00597906	Streptococcus thermophilus	1
StCD00597907	Salmonella typhimurium	1
StCD00597908	Salmonella typhimurium	1
StCD00597909	Salmonella typhimurium	1
StCD00597910	Salmonella typhimurium	1
StCD00597911	Salmonella typhimurium	1
BsCD00597912	Bacillus subtilis	1
BsCD00597913	Bacillus subtilis	1
BsCD00597914	Bacillus subtilis	1
BsCD00597915	Bacillus subtilis	1
BsCD00597916	Bacillus subtilis	0
BsCD00597917	Bacillus subtilis	1
BsCD00597918	Bacillus subtilis	1
BsCD00597919	Bacillus subtilis	0
SpCD00597920	Streptococcus pneumoniae	1
SpCD00597921	Streptococcus pneumoniae	1
SpCD00597922	Streptococcus pneumoniae	1
SpCD00597923	Streptococcus pneumoniae	1
EfCD00598091	Enterococcus faecalis	0
EcCD00598092	Erwinia carotovora	1
GmCD00598093	Geobacter metallireducens	0
LbCD00598094	Lactobacillus brevis	1
NpCD00598095	Neisseria meningitidis	1
NeCD00598096	Nitrosomonas europaea	1
PaCD00598097	Pseudomonas aeruginosa	1
PaCD00598098	Pseudomonas aeruginosa	0
RmCD00598431	Ralstonia metallidurans CH34	1
MlCD00598432	Mesorhizobium loti	1
MlCD00598433	Mesorhizobium loti	0
BlCD00598683	Bacillus licheniformis	1
SsCD00598684	Staphylococcus saprophyticus	1
CsCD00598685	Clostridium scindens	1
CsCD00598686	Clostridium scindens	1
CsCD00598687	Clostridium scindens	0
ChCD00598688	Cytophaga hutchinsonii	1
MsCD00598689	Moorella thermoacetica	1
SaCD00598690	Staphylococcus aureus	1
BaCD00598691	Bifidobacterium adolescentis	1
SoCD00598698	Shewanella oneidensis	1
SoCD00598699	Shewanella oneidensis	1
SoCD00598700	Shewanella oneidensis	0
NeCD00598701	Nitrosomonas europaea	0
NeCD00598702	Nitrosomonas europaea	0
NeCD00598703	Nitrosomonas europaea	1
NeCD00598704	Nitrosomonas europaea	1
EcCD00598705	Escherichia coli	1
SpCD00598706	Streptococcus pyogenes	1
SpCD00598707	Streptococcus pyogenes	1
CgCD00598708	Corynebacterium glutamicum	1
NsCD00598709	Nostoc sp. PCC 7120	0
NsCD00598710	Nostoc sp. PCC 7120	0
NeCD00598711	Nitrosomonas europaea	1
SaCD00598712	Staphylococcus aureus	0
PfCD00598713	Pyrococcus furiosus	1
TvCD00598714	Thermoplasma volcanium	1
TvCD00598715	Thermoplasma volcanium	1
NsCD00598716	Nostoc sp. PCC 7120	0
NsCD00598717	Nostoc sp. PCC 7120	1
NeCD00598718	Nitrosomonas europaea	1
NeCD00598719	Nitrosomonas europaea	1
EcCD00598720	Escherichia coli	1
NsCD00598721	Nostoc sp. PCC 7120	0
SaCD00598723	Streptomyces avermitilis	1
SpCD00598724	Silicibacter pomeroyi	0
